airline_sentiment,Cleaned_text
0,"[""don't"", 'want', 'clog', 'your', 'already-crowd', 'line', 'with', 'special', 'meal', 'request.', 'someon', 'sort', 'out?', '#vegetarianproblem']"
0,"['should', 'also', 'weather', 'condit', 'terrible.', 'expect', 'inch', 'snow.', 'advice?']"
0,"['flight', 'from', 'ontario', 'tomorrow', 'morning.', 'access', 'airport', 'taxi', 'shuttle.', 'what', 'should']"
-1,"['about', 'updat', 'with', 'real', 'information?stil', 'wait', 'tarmac', 'philadelphia.']"
-1,"['mean', '10:30pm.', 'vega', 'been', 'allow', 'origin', 'flight.']"
-1,"['bravo', 'handl', '2023', 'today.', 'delayed,', 'late', 'flightr', 'cancel', 'flightled.', 'miss', 'surpris', '60th', 'bday', 'which', 'reason', 'trip.nev', 'again']"
0,"['well,', 'depend', 'polici', 'will', 'make', 'determin', 'which', 'airlin', 'select', 'travel.']"
-1,"['still', 'wait', 'anoth', 'crew', 'member.', '#cabinfev']"
-1,"['hey.', 'cancel', 'flightl', 'flght', '&amp;', 'hold', 'rebook.', 'websit', 'working.', 'give', 'some', 'insight', 'conf']"
0,"['just', 'land', 'flight', '545.', 'chanc', 'make', 'flight', '5530', 'phoenix']"
-1,"['need', 'help.', '#717', 'from', 'phl.', 'conf:', 'd1mqf5', 'need', 'confirm', '#1776', '10:30.', 'been', 'bump', 'day,', 'need', 'home']"
-1,"['final', 'leav', 'home', 'from', 'will', 'lodg', 'respect', 'complaints!!', 'mechan', 'issu', 'after', 'clear', 'runway?', '#5hourwait', '#nocrew']"
-1,"['been', 'hold', 'long!', 'thi', 'best', 'level', 'servic', 'provide?', 'hour+', 'long!']"
1,"['thank', 'you!!!']"
-1,"['sit', 'cesspool', 'germ', 'ground', '#phl', 'hour', 'now.']"
-1,"['hour', 'gate.']"
-1,"[""don't"", 'think', 'guy', 'could', 'mess', 'thing', 'more..', 'never', 'fli', 'with', 'again!']"
-1,"['wait', 'hour', 'luggag', 'line', 'long', 'left', 'airport', 'when', 'flight', 'cancel', 'flight', 'where', 'doe', 'luggag', 'hold', 'hour']"
-1,"['strand', 'philli', 'last', 'strand', 'philli', 'thi', 'sat.', 'thank', 'bullshit.']"
-1,"['look', 'like', 'alreadi', 'delay', 'will', 'miss', 'connect', 'flight', 'philadelphia.', 'un-delay', 'your', 'flights?']"
-1,"['husband', 'tri', 'dividend', '&amp;', 'companion', 'fair', 'emergency,', 'transfer', '&amp;', 'hold', 'over', 'hour', 'gave', '#disappoint']"
-1,"[""wouldn't""]"
-1,"['been', 'stuck', 'day.', 'loung', 'offer', 'free', '""thi', 'weather', 'suck', '&amp;', 'want', 'cry""', 'tequila', 'shots?']"
-1,"[""don't"", 'like', 'hear', 'this.', ""we'r"", 'sorri', 'that', ""it'"", 'take', 'long', 'through.”', 'stop', 'send', 'gener', 'respons']"
-1,"['sucks.', '2692', 'late', 'flight', 'min', 'miss', 'connection.', 'thank', 'buck', 'middl', 'seat', 'next', 'flt.']"
-1,"['worst', 'experi', 'time.', 'will', 'never,', 'ever,', 'ever', 'travel', 'with', 'again.', 'ever']"
1,"['wasnt', 'fli', 'your', 'airlin', 'tonight,', 'howev', 'friend', 'present', 'help.', 'fli', 'unit', 'they', 'could', 'learn.']"
0,"['long', 'befor', 'departur', 'gate', 'stay', 'open?', 'will', 'make', 'connect', 'flight', '1861', 'from', 'flight', '894???']"
-1,"['cancel', 'flightl', 'flight', 'again?', 'pay', 'hotel?!']"
-1,"['someth', 'wrong', 'with', 'your', 'phone', 'system', 'call', 'someon', ""don't"", 'play', 'record', 'flight', 'notification.', 'us643', 'late', 'flight?']"
0,"['fli', 'with', 'thi', 'summer.', 'will', 'abl', 'leav', 'miami', 'airport', 'dure', 'hour', 'stopov', 'there?']"
1,"['plane', 'crew', 'been', 'profession', 'courteou', 'gate', 'agent', 'were', 'flustered.']"
-1,"['hell', 'terribl', 'gate', 'agents.', 'three', 'hour', 'wait', 'gate.']"
-1,"['made', 'chang', 'online,', ""couldn't"", 'check-in', 'online,', 'call', 'hold', 'btw).', ""shouldn't"", 'have', 'been', 'charg']"
1,"['your', 'ticket', 'agent', 'gate', 'provid', 'airport', 'rock', 'tonight,', 'especi', 'kristy,', 'sorri', 'that', 'correct', 'spelling.']"
1,"['#shoutout', 'kristie(sp?)', 'from', 'gate4', 'today.', ""she'"", '#rockstar,', 'tremend', 'help', 'tough', 'situation.', '#promotethatgirl']"
-1,"['nervou', 'flight', 'tomrw', 'west', 'friendli', 'custom', 'servic']"
-1,"['call', 'befor', 'left,', 'turn', 'answer', 'their', 'phone', 'instead', 'they', 'rebook', 'usair', 'flight.']"
1,"['thank', 'your', 'help', 'today.', 'have', 'been', 'loyal', 'airway', 'custom', 'appreci', 'your', 'respond', 'tweets.']"
0,"['messag', 'want', 'issu', 'refund', 'someon', 'els', 'seat', 'tomorrow', '#flightcancel', 'flight', '#custservicehasnonumb']"
1,"['alreadi', 'pleasant', 'flight', 'from', 'london', 'charlott', '(us733)', 'made', 'fantast', 'amaz', 'attendant.', 'thank', 'much', 'robert!']"
-1,"[""won't"", 'even', 'refund', 'flight', 'they', 'cancel', 'flightl', '#horriblecustomerservic']"
-1,"['call', 'drop', '&amp;', 'call', 'back...anoth', '45min-hour', 'anoth', 'rep.', 'worst', 'ever,', 'online,', 'phone', '&amp;', 'person.']"
0,"['..off', 'vega']"
-1,"['will', 'somewher', 'warm?', 'tire', 'thi', 'snow!']"
-1,"['hell', 'left', '*allianc', 'join', '1world', 'beyond', 'smart', 'move', 'time', 'start', 'look', 'other', 'carrier']"
-1,"['apolog', 'thin', 'when', ""don't"", 'even', 'offer', 'hotel', 'voucher', 'your', 'strand', 'customers.']"
-1,"['did.', 'they', 'told', 'wait', '&amp;', ""they'd"", 'call', 'back.', ""it'"", 'alreadi', 'been', 'min.', 'horribl']"
-1,"['onli', 'certain', 'flight', 'from', 'clt-nyc.', 'notion', 'that', ""can't"", 'rebook', 'custom', 'hour', 'absurd.']"
-1,"['cancel', 'flight', 'flight', 'becaus', 'versac', 'bicep', ""wouldn't"", 'stow', 'complet', 'under', 'seat', 'front']"
-1,"['disappoint', 'with', 'your', 'toll', 'free', 'number.', 'terribl', 'custom', 'service,', 'flight', 'been', 'cancel', 'flightl', 'would', 'like', 'home']"
-1,"['chang', 'request', 'from', 'month', 'ago.', 'after', 'hour', 'phone', 'with', 'your', 'team,', 'told', 'backlog.', 'awful.']"
-1,"['last', 'nght', 'cancel', 'flighted-mech.probs,', 'thi', 'cancel', 'flighted-snow,', 'final', 'home.', 'empti', '&amp;', 'they', ""won't"", 'there']"
0,"['hello', 'do', 'world', 'record', 'attempt', 'amount', 'ball', 'point', 'pen', 'collect', 'pleas', 'could', 'help', 'with', 'pen?']"
0,"['travel', 'with', 'infant', 'lap,', 'there', 'anyth', 'need', 'notifi', 'you?']"
-1,"[""you'r"", 'kill', 'sche', 'flight', 'board', 'after', 'mine', 'arriv', 'with', 'gate', 'other', 'side', 'airport', '#geniou']"
-1,"['empti', 'seat', 'open', 'aa1061.', 'upgrad', 'u.s.', 'gold', 'member?', 'would', 'love', 'consist', 'policies.']"
1,"['woohoo!', 'still', 'more', 'flight', 'happi', 'hear', ""they'r"", 'air,', 'just', 'about', 'cried!', '(must', 'preggo', 'hormones!)', 'thx!']"
-1,"['statu', 'show', '""delayed""', 'just', '""wait', 'takeoff""', 'depart?', 'certainli', ""didn't"", '4:17pm.']"
-1,"[""you'r"", 'right', ""it'"", 'fun.', 'especi', 'when', ""don't"", 'have', 'much', 'choice.', 'lol.', '#curvygirltravel']"
0,"['help', 'figur', 'correct', 'digit', 'confirm', 'number?']"
-1,"['rebook', ""isn't"", 'until', 'monday??', ""don't"", 'voucher', 'hotel?!', 'never', 'again,', 'airways.']"
1,"['thank', 'you!!!', 'thi', 'whole', 'crew', 'rock', 'through', 'weather', 'diversion.', 'pilot', 'keep', 'well', 'informed.', '#customerservic']"
0,"['what', 'about', 'mile', 'usair', 'flight', 'book', 'through', 'american?']"
1,"['hope', 'opportun', 'join', 'team', 'with', 'thi', 'opening!']"
-1,"['that', 'cancel', 'flightl', 'flt', 'from', 'usairway', 'still', 'flying?']"
-1,"['flight', 'onli', 'made', 'philly.', 'custom', 'servic', 'tell', 'refund', 'last', 'leg?', '#offens']"
0,['please?']
0,"['need', 'seat', 'assign', ""family'"", 'return', 'flight', 'pleas', 'help', 'twitter']"
1,"['thank', 'you!', 'have', 'alway', 'been', 'good', 'will', 'follow']"
1,"['problem', 'onli', 'person', 'airport', 'would', 'help']"
0,"['oke', 'doke']"
1,"['thank', 'you!', ""it'"", '1875', 'from', 'bwi,', 'keep', 'see', 'differ', 'stats,', 'from', 'delay', 'await', 'take', 'delayed...']"
1,"['nick', 'flight', 'awesome.', 'pleas', 'reward', 'some', 'way!!!', 'kept', 'smile', 'travel.', '#customerservic']"
-1,"['told', '""return', 'call""', 'human']"
-1,"['guy', 'need', 'help', 'reservations,', 'tri', 'call', 'told', 'call', 'late', 'flightr.', 'pleas', 'help', 'here.']"
1,"['sit', 'plane', 'philadelphia', 'over', 'minut', 'wait', 'just', 'plane.', 'great', 'service!']"
-1,"['cancel', 'flight', 'flight', 'weather', 'problem,', 'wait', 'luggag', 'hours??', 'must', 'delivered!!']"
-1,"['comin', 'clutch', 'send', 'charlott', 'then', 'home,', 'except', 'wayn', 'real', '#thankjesu', '#thankm']"
0,"['thi', 'veri', 'pregnant', ""lady'"", 'hope', '&amp;pray', 'hubbi', 'flight', 'from', 'get', 'ground!', 'like', 'here', 'befor', 'babi', 'does!']"
0,['thank']
-1,"['everi', 'time', 'try,', 'line', 'disconnect', 'system', 'say', 'have', 'mani', 'calls.', 'glad', 'your', 'screw', 'matter', 'much']"
-1,"['anoth', 'hour', 'gone', '&amp;', 'they', 'with', 'more', 'snow', 'them!', 'seriously?!']"
-1,"['alreadi', 'did.', 'travel', 'living,', 'help', 'that', 'will', 'take', 'week', 'repair.', 'have', 'ship']"
-1,"['did.', 'said', 'open', 'with', 'you,', 'too.']"
-1,"['...be', 'found', 'when', 'check', 'info.', 'pleas', 'help', 'thi', 'now.', '(3/3)']"
-1,"['book', 'hotel', 'night', 'find', 'room', 'midnight.', 'then', 'bag', 'will', 'plane,', ""can't"", '(2/3)']"
-1,"['thi', 'ridiculous.', 'delay', ""husband'"", 'flight', '&amp;', 'made', 'miss', 'connection.', 'told', 'leav', 'bags.', 'sent', '(1/3)']"
-1,"['been', 'tweet', 'with', 'team', 'inform', 'that', 'problem', 'that', 'never', 'sent', 'bag', 'them', 'yesterday.']"
-1,"['tell', 'what', 'polici', 'preboard', 'with', 'small', 'children?', 'that', 'still', 'thing?']"
-1,"['your', 'baggag', 'system', 'hung', 'twice', 'becaus', 'have', 'mani', 'callers.', 'need', 'find', ""husband'"", 'bags.']"
-1,"[""haven't"", 'eaten', 'either', 'lemm', 'that', 'burger', 'across', 'from', 'terminal.', '#dobett']"
-1,"['look', 'forward', 'wait', 'hold', 'reschedul', 'flight.', 'bunch', 'idiot', 'work', 'thi', 'airline.']"
1,"['thank', 'your', 'ticket', 'agent', 'dulles-washington', 'outstand', 'guest', 'servic', 'rebook']"
-1,"['guy', 'straight', 'suck']"
-1,"['still', 'effin', 'waiting...', 'weather', 'delays,', 'engin', 'trouble,', 'lack', 'crew?', 'shit']"
1,"['love', 'guys!!!']"
-1,"['mile', 'will', 'expir', '2/29', 'could', 'take', 'someon', 'day', 'respond...i', 'have', 'over', '150000', 'mile', 'that', 'lose', 'i❤usair']"
-1,"['have', 'been', 'tri', 'week', 'book', 'multi', 'citi', 'award', 'trip', ""(can't"", 'book', 'online)', 'told', 'call', 'back', 'some', 'other', 'time.', 'what?!?']"
-1,"['what', 'pay', '$275', 'for?', 'damn', 'plane!', 'announc', 'from', 'crew.', 'know', 'wanna', 'refund']"
-1,"['-beg', 'differ.', 'thing', 'book', 'wrong', 'still', 'fixed.', 'your', 'together!', '#usairsuck']"
0,"[""can't"", 'control', 'weather/flight', 'attendant.can', 'control', 'this-green', 'bag,', '&amp;', 'counting!', ""that'""]"
-1,"['cancel', 'flightl', '4532', 'departur', '8:38', ""wasn't"", 'snow', 'other', 'flight', 'were', 'still', 'leav', '#fail']"
-1,"['your', 'half', 'ass', 'plane', 'fall', 'apart.', 'some', 'tell', 'famili', 'love', 'them!', '#dobett']"
-1,"['circl', 'hell', 'right', 'after', 'dmv.', '#noshadetothedmv']"
-1,"['thank', 'seat', 'that', ""doesn't"", 'recline.', 'shock', 'be', 'ask', 'serv', 'everyon', 'drink', 'plane.', '#dobett']"
-1,"[""it'"", 'been', 'three', 'week', 'sinc', 'specif', 'told', 'would', 'call', 'back', 'from', 'your', 'folk', 'should', 'keep', 'be', 'patient?']"
-1,"['#unbeliev', 'that', 'consecut', 'day', ""can't"", 'through', 'person.', 'hold', 'over', 'hour', 'still', 'go']"
-1,"['cut', 'into', 'pregam', 'time.', '!!!!']"
1,"[""can't"", 'wait', 'trip.', 'thank', 'get', 'there!']"
-1,"[""what'"", 'seat', 'assign', 'policy?', 'choos', 'seat', 'onli', 'chang', 'week', 'late', 'flightr?']"
-1,"['yes,', ""it'"", 'february.', 'weather', 'happen', 'everi', 'winter.', 'guy', ""don't"", 'have', 'busi', 'sens', 'forecast', 'that', 'loss.']"
-1,"['call', 'twice', 'record', 'say', 'that', 'be', 'deliv', 'here']"
-1,"[""don't"", 'have', 'time', 'take', 'amtrak', 'home.', 'call', 'partial', 'refunds?']"
-1,"['hour', 'hold,', 'final', 'cancel', 'flight', 'ticket!', 'stick', 'allow', 'easi', 'onlin', 'cancel', 'flights/refunds!']"
-1,"['hold', 'time', 'book', 'award', 'travel', 'from', 'gold', 'status:', 'hour', 'counting!!!!', 'day', 'call', '#usairwaysfail']"
-1,"['what?', 'cancel', 'flightl', 'flight', 'again...', 'pay', 'hotel?']"
1,"['your', 'team', 'member', 'dca-', 'tamara', 'name', 'awesome.', 'should', 'have', 'more', 'employe', 'like', 'her!']"
1,"['thank', 'get', 'plane.', 'awesom', 'flight', 'attend', 'make', 'smile', 'after', 'difficult', 'travel.', '#customerservic']"
-1,"['baggag', 'lost', 'last', 'night,', 'call', 'from', 'airway', 'bag', 'nobodi', 'answer', 'phone', '#badcustomersrvic', '#whereismybag']"
-1,"[""flight'"", 'been', 'cancel', 'flightled,', ""can't"", 'reach', 'anyon', 'over', 'phone', 'ticket', 'agents,', 'safe', 'assum', ""wasn't"", 'rebooked?']"
-1,"['where', '?#so', 'iti', 'be', 'lost', 'more', 'than', 'hour', '#poorcustumerservic']"
0,"['doe', 'flight', 'look?', 'hear', 'about', 'cancel', 'flightl', 'departur', 'from', 'about', 'head', 'into']"
-1,"['there', 'reserv', 'meal', 'onlin', 'flight', 'brazil', 'tomorrow?', ""i'v"", 'been', 'onhold', 'more', 'than', 'hour.']"
-1,"['rebook', 'after', 'miss', 'flight..nev', 'call', 'didnt', 'check', 'email.', '(cont)']"
-1,"['#so', 'where']"
-1,"['been', 'hold', 'minut', 'count', 'month', 'chang', 'refund', 'request', 'funeral.', 'thi', 'pathetic.']"
-1,"['after', 'flight', 'cancel', 'flightlat', 'final', 'flight,', 'gate', 'time', '&amp;', ""you'v"", 'given', 'seat', 'away?', 'seriously??']"
-1,"['american', 'eagl', 'plane', ""you'r"", 'use', 'disgusting!', 'should', 'ashamed!', '#disgust']"
-1,"['undermin', 'intellig', 'custom', 'ignor', 'their', 'complaint', 'with', 'their', 'copi', 'past', 'can', 'respons', '#usairwaysfail']"
-1,"['provid', 'poor', 'custom', 'servic', 'respond', 'complaint', 'with', 'copi', 'past', 'templat', 'flight', 'unrel', 'flightd', 'complaint', '#usairwaysfail']"
-1,"[""i'v"", 'been', 'hold', 'over', 'hour', 'there', 'easier', 'cancel', 'flight/get', 'refund...']"
-1,"['enorm', 'line', 'custom', 'servic', 'agent', 'what', 'kind', 'servic', 'that']"
-1,"['inexcus', 'behavior', 'gate', 'agent.', 'sorri', ""isn't"", 'enough.', '#flight850', '#clt-#bna']"
-1,"['chose', 'flight', 'with', 'veri', 'time', 'sensit', 'arriv', 'drop', 'ball.', 'what', 'gives?', '#667', 'good', 'lose', 'busi']"
-1,"['tri', 'cancel', 'flight', 'flight', 'within', '24hr', 'window', 'have', 'been', 'hold', 'over', 'hour.', 'there', 'altern', 'dial?']"
-1,"[""i'v"", 'been', 'hold', 'hour', 'tri', 'chang', 'flight!!!', 'come']"
-1,"['what', 'happen', 'flight', 'take', 'befor', 'cancel', 'flight??', ""that'"", 'issue.', ""don't"", 'want', 'becaus', 'your', 'inaccessibility!']"
-1,"['assist', 'alreadi', 'rebooked.', 'agent', 'rude,', 'unhelpful,', 'discourteous.', '#frequentfly', 'appalled.', 'unacceptable!!']"
-1,"['thi', 'ridicul', 'miss', 'connect', 'flight', 'becaus', 'chuckhol', 'runway??', '#shame', '(1/1)']"
-1,"['look', 'that.', 'flight', 'have', 'been', 'tri', 'book', 'day', 'gone.', 'guess', 'someon', 'through.', 'thanks!', 'keep', '#fail']"
-1,"['#clt', 'know', 'about', 'runway', 'issues..mi', 'inbound', 'flight', 'onli', 'delayed..connect', 'left', 'without', 'me..now', 'stuck!']"
-1,"['flight', '850.', 'rude', 'rude', 'rude', 'service!', 'awful.']"
0,"['what', 'contact', 'info', 'upgrad', 'use', 'advantag', 'miles?']"
0,"['what', 'about', 'upgrades?']"
-1,"['what', 'with', 'cancel', 'flightlat', 'pbi?', 'have', 'that', 'have', 'been', 'sent', 'differ', 'line', 'between', 'awe.', 'help!']"
-1,"['still', 'need', 'stay', 'hold?']"
0,"['have', 'onli', 'flight', 'into', 'lexington', 'thi', 'afternoon', 'with', 'play', 'game', 'tonight?', '#dobett']"
-1,"['base', 'number', 'retweet', 'like', 'post,', ""it'"", 'nice', 'know', 'alon', 'frustrat', 'with', 'guys!']"
-1,"['seem', 'onli', 'airlin', 'without', 'dedic', 'line', 'statu', 'member']"
0,"['flight', '1815', '(n747uw)', 'arriv', 'follow', 'flight', 'from']"
-1,"['just', 'learn', 'that', 'although', 'there', 'travel', 'polici', 'they', 'waiv', 'chang', 'fee-you', 'will', 'still', 'charg', 'reserv']"
1,"['star', 'aligned.', 'connect', 'flight', 'delay', 'into', 'clt.', 'made', 'thanks,', 'glad', 'know', 'someon', 'listening.', 'time', 'mobay!']"
-1,"['with', ""can't"", 'american', 'miles????']"
-1,"['cant', 'sapphir', 'member', 'reach', 'anyon', 'phone?']"
-1,"['gold', 'desk', 'quot', '$900', 'rebook', 'weather.', 'first', 'seat', 'same', 'flight', '$440.', 'why?', 'hold', 'min']"
-1,"['prepar', 'hour', 'hold', 'time']"
-1,"['sadli', 'your', 'word', ""don't"", 'repres', 'your', ""company'"", 'actions.', 'talk', 'cheap.']"
-1,"['tri', 'cancel', 'flight', 'flight', 'urgently...get', 'hung', 'twice???', 'sweet', 'refund', 'polici']"
-1,"['sean', 'keep', 'mind', 'call...plan', 'be', 'hold', 'hour']"
0,"['what', 'your', 'polici', 'regard', 'large-s', 'passeng', 'cannot', 'into', 'singl', 'coach', 'class', 'seat?']"
-1,"['""owen', 'gate', '#rude.']"
-1,"['worst', 'custom', 'service.', 'call', 'over', 'month', 'book', 'flight!', '#poorcustomerservic', '#usairwaysffly']"
-1,"['hold', 'minut', '&amp;', 'count', 'cancel', 'flight', 'reserv', 'book', 'within', 'hour', 'here?', 'conf', 'code:', 'f6dk04', 'xzmscw']"
-1,"['thank', 'hour', 'flight', 'from', 'with', 'zero', 'entertainment.', 'guess', 'have', 'quarter', 'million', 'mile', 'delta']"
-1,"['extend', 'hold', 'time', 'weather...but', '2-1/2', 'hour', 'hold', '(and', 'counting).', 'help!!']"
-1,"['offici', 'time', 'call', 'hour', 'minut', 'must', 'minut', 'your', 'reserv', 'agent', 'extrem', 'profession', 'help']"
-1,"['current', 'miss', 'basketbal', 'game', 'your', 'lost', 'polici', '#terribleservic', '#wheresmyrefund']"
-1,"['your', 'flight', 'attend', 'jerk']"
-1,"['easili', 'most', 'ridicul', 'experi', 'tri', 'spend', 'money', 'with', 'your', 'company.']"
-1,"['told', 'softwar', 'bug.', 'told', 'call', 'back', 'thi', 'your', 'system', 'busi', 'handl', 'call', 'thi', 'clown', 'shoes.']"
-1,"['been', 'hold', 'with', 'reserv', 'over', 'already!', '#worstairlin']"
-1,"['issu', 'with', 'plane', 'fuel', 'leak.', 'they', 'will', 'know', 'soon', 'what', 'they', 'decide.', '#getmeoffthisplan', '#ineedab']"
-1,"['friend', 'been', 'hold', 'hour', 'still', 'counting!']"
0,"['doe', 'anyon', 'know', 'hold', 'time', 'usairway', 'reservations?']"
-1,"['flight', 'stuck', 'wait', 'atc.', 'cmon', '#faa', 'miss', 'mbj,', 'hope', 'rebook', '816?']"
-1,"['when', 'tri', 'check-in', 'online,', 'say', 'call...now', ""i'v"", 'been', 'hold', 'hours...what']"
-1,"['long', 'go', 'make', 'thi', 'plane', 'while', 'they', 'repair', 'could', 'least', 'beer???']"
-1,"[""i'v"", 'been', 'hold', 'approach', 'issu', 'when', 'chang', 'ticket', 'online.', 'frustrating.']"
-1,"['hold', '1hr,', '30min.', 'will', 'hang', 'there', 'long', 'answer', 'min.', 'yet.']"
0,"[""what'"", 'point', 'email', 'state', ""didn't"", 'bump', 'class?', 'know', 'first', 'class,', 'book', 'regular', 'ticket']"
-1,"['hour', 'minutes.', 'just', 'want', 'know', 'still', 'queue...']"
-1,"['check', 'loui', 'rude,', 'even', 'nicer', 'than', 'them.']"
-1,"['disappointed.', 'least', 'could', 'give', 'access', 'admir', 'club', 'hour', 'befor', 'flight', 'wedding!']"
-1,"['paid', 'upgrad', 'first', 'class,', 'went', 'admir', 'club', 'airport', 'turn', 'away', 'becaus', 'flight']"
-1,"['pleas', 'post', 'wait', 'time-hav', 'been', 'hold', 'hour']"
-1,"['say', 'friend', 'miss', 'flight', 'when', 'clearli', 'next', 'plane', '&amp;', ""you'r"", 'cancel', 'flight', 'flight', 'home..', 'wtf!?']"
-1,"['anyon', 'even', 'respond', 'social', 'media?', 'awful.']"
1,"['thank', 'gate', 'agent', 'flt5127..keep', 'inform', 'delay#greatcustomerservic']"
-1,"['vacation,', 'thi', 'last', 'thing', 'want', 'doing.', 'anyon', 'even', 'answer', 'phone?']"
-1,"['fuck', 'hate', 'your', 'custom', 'service.', ""i'v"", 'been', 'hold', 'morn', 'tri', 'figur', 'cancel', 'flight', 'flight.']"
-1,"['8:30am', 'cancel', 'flightled.', 'rebook', 'charlott', 'cancel', 'flightled.', 'rebook', 'selv', 'online???']"
-1,"['find', 'email', 'address', 'regard', 'reativ', 'dividend', 'miles.', 'noth', 'websit']"
-1,"['baggag', 'drop', 'incred', 'back', 'up...', 'unaccept', 'servic']"
0,"[""we'r"", 'glad', 'hear', 'curiosity,', 'what', 'caus', 'such', 'flight', 'patterns?']"
